route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
06260926-21,20260825,20260825-21-21351,21C - Square One,,1,DDS21003,429547,1,1,21C
06260926-21,20260825,20260825-21-21270,21C - Union Station,,0,DDS21003,429549,1,1,21C
06260926-27,20260825,20260825-27-27130,27F - Finch Terminal,,0,DDS21003,429572,1,1,27F
06260926-17,20260825,20260825-17-17071,17 - U of Waterloo,,0,DDS21002,429531,1,1,17
06260926-33,20260825,20260825-33-33400,33F - Mount Pleasant GO,,0,DDS21001,429608,1,1,33F
06260926-29,20260825,20260825-29-29181,29 - Guelph Central GO,,1,DDS21001,429580,1,1,29
06260926-29,20260825,20260825-29-29130,29 - Kipling Bus Terminal,,0,DDS21001,429579,1,1,29
06260926-40,20260825,20260825-40-40951,40C - Hamilton GO,,1,DDS11009,429635,1,1,40C
06260926-40,20260825,20260825-40-40860,40C - Unionville GO,,0,DDS11009,429636,1,1,40C
06260926-40,20260825,20260825-40-40791,40 - Hamilton GO,,1,DDS11009,429630,1,1,40
06260926-40,20260825,20260825-40-40650,40 - Richmond Hill Ctr,,0,DDS11009,429629,1,1,40
06260926-11,20260825,20260825-11-11570,11 - Aldershot GO,,0,DDS11008,429515,1,1,11
06260926-11,20260825,20260825-11-11161,11 - Brock University,,1,DDS11008,429514,1,1,11
06260926-15,20260825,20260825-15-15320,15 - Aldershot GO,,0,DDS11008,429524,1,1,15
06260926-17,20260825,20260825-17-17131,17 - U of Waterloo,,0,DDS11007,429531,1,1,17
06260926-40,20260825,20260825-40-40265,40M - Hamilton GO,,1,DDS11006,429634,1,1,40M
06260926-40,20260825,20260825-40-40084,40M - Unionville GO,,0,DDS11006,429633,1,1,40M
06260926-15,20260825,20260825-15-15570,15 - Aldershot GO,,0,DDS11005,429524,1,1,15
06260926-15,20260825,20260825-15-15201,15 - Brantford Term,,1,DDS11005,429523,1,1,15
06260926-15,20260825,20260825-15-15370,15 - Aldershot GO,,0,DDS11005,429524,1,1,15
06260926-15,20260825,20260825-15-15091,15 - Brantford Term,,1,DDS11005,429523,1,1,15
06260926-15,20260825,20260825-15-15220,15 - Aldershot GO,,0,DDS11005,429524,1,1,15
06260926-40,20260825,20260825-40-40201,40 - Hamilton GO,,1,DDS11004,429630,1,1,40
06260926-40,20260825,20260825-40-40060,40 - Richmond Hill Ctr,,0,DDS11004,429629,1,1,40
06260926-18,20260825,20260825-18-18121,18 - Hamilton GO,,1,DDS11003,429534,1,1,18
06260926-16,20260825,20260825-16-16101,16 - Hamilton GO,,1,DDS11003,429528,1,1,16
06260926-16,20260825,20260825-16-16090,16 - Union Station,,0,DDS11003,429529,1,1,16
06260926-40,20260825,20260825-40-40175,40M - Hamilton GO,,1,DDS11002,429634,1,1,40M
06260926-40,20260825,20260825-40-40020,40C - Unionville GO,,0,DDS11002,429636,1,1,40C
06260926-31,20260825,20260825-31-31101,31 - U of Guelph,,1,DDS11001,429598,1,1,31
06260926-18,20260825,20260825-18-18020,18G - Union Station,,0,DDS11001,429537,1,1,18G
06260926-33,20260825,20260825-33-33921,33A - Brampton Term,,1,bramp024,429617,1,1,33A
06260926-94,20260825,20260825-94-94831,94 - Pickering GO,,0,bramp024,430188,1,1,94
06260926-25,20260825,20260825-25-25720,25 - Square One,,0,bramp024,429564,1,1,25
06260926-29,20260825,20260825-29-29621,29 - Guelph Central GO,,1,bramp024,429580,1,1,29
06260926-21,20260825,20260825-21-21865,21A - Milton GO,,1,bramp023,429556,1,1,21A
06260926-21,20260825,20260825-21-21801,21C - Square One,,1,bramp023,429547,1,1,21C
06260926-33,20260825,20260825-33-33701,33B - Mount Pleasant GO,,1,bramp023,429615,1,1,33B
06260926-33,20260825,20260825-33-33552,33B - York Mills Term,,0,bramp023,429610,1,1,33B
06260926-37,20260825,20260825-37-37671,37 - Orangeville,,0,bramp022,429624,1,1,37
06260926-36,20260825,20260825-36-36591,36B - Bramalea Term,,1,bramp022,429620,1,1,36B
06260926-36,20260825,20260825-36-36520,36B - York Mills Term,,0,bramp022,429619,1,1,36B
06260926-33,20260825,20260825-33-33641,33B - Mount Pleasant GO,,1,bramp021,429615,1,1,33B
06260926-36,20260825,20260825-36-36460,36B - York Mills Term,,0,bramp021,429619,1,1,36B
06260926-37,20260825,20260825-37-37822,37B - Brampton Term,,1,bramp020,429625,1,1,37B
06260926-37,20260825,20260825-37-37611,37 - Orangeville,,0,bramp020,429624,1,1,37
06260926-36,20260825,20260825-36-36531,36B - Bramalea Term,,1,bramp020,429620,1,1,36B
06260926-36,20260825,20260825-36-36420,36B - York Mills Term,,0,bramp020,429619,1,1,36B
06260926-38,20260825,20260825-38-38801,38 - Bolton,,0,bramp019,429627,1,1,38
06260926-37,20260825,20260825-37-37610,37C - Bramalea GO,,1,bramp019,429622,1,1,37C
06260926-37,20260825,20260825-37-37371,37 - Orangeville,,0,bramp019,429624,1,1,37
06260926-36,20260825,20260825-36-36691,36B - Bramalea Term,,1,bramp018,429620,1,1,36B
06260926-33,20260825,20260825-33-33610,33A - York Mills Term,,0,bramp018,429614,1,1,33A
06260926-33,20260825,20260825-33-33521,33B - Mount Pleasant GO,,1,bramp018,429615,1,1,33B
06260926-33,20260825,20260825-33-33402,33B - York Mills Term,,0,bramp018,429610,1,1,33B
06260926-21,20260825,20260825-21-21741,21C - Square One,,1,bramp017,429547,1,1,21C
06260926-16,20260825,20260825-16-16710,16 - Union Station,,0,bramp017,429529,1,1,16
06260926-40,20260825,20260825-40-40461,40 - Hamilton GO,,1,bramp017,429630,1,1,40
06260926-27,20260825,20260825-27-27400,27B - Finch Terminal,,0,bramp017,429574,1,1,27B
06260926-32,20260825,20260825-32-32711,32 - Trinity Common,,1,bramp016,429604,1,1,32
06260926-27,20260825,20260825-27-27610,27D - Finch Terminal,,0,bramp016,429575,1,1,27D
06260926-27,20260825,20260825-27-27451,27F - Milton GO,,1,bramp016,429571,1,1,27F
06260926-33,20260825,20260825-33-33362,33B - York Mills Term,,0,bramp016,429610,1,1,33B
06260926-37,20260825,20260825-37-37740,37B - Brampton Term,,1,bramp015,429625,1,1,37B
06260926-37,20260825,20260825-37-37451,37 - Orangeville,,0,bramp015,429624,1,1,37
06260926-33,20260825,20260825-33-33481,33B - Mount Pleasant GO,,1,bramp015,429615,1,1,33B
06260926-36,20260825,20260825-36-36340,36B - York Mills Term,,0,bramp015,429619,1,1,36B
06260926-19,20260825,20260825-19-19661,19 - Square One,,1,bramp014,429546,1,1,19
06260926-19,20260825,20260825-19-19560,19 - Finch Terminal,,0,bramp014,429545,1,1,19
06260926-41,20260825,20260825-41-41435,41C - Square One,,1,bramp014,429638,1,1,41C
06260926-41,20260825,20260825-41-41314,41C - Centennial College,,0,bramp014,429641,1,1,41C
06260926-33,20260825,20260825-33-33681,33E - Georgetown GO,,1,bramp013,429613,1,1,33E
06260926-29,20260825,20260825-29-29540,29 - Kipling Bus Terminal,,0,bramp013,429579,1,1,29
06260926-29,20260825,20260825-29-29371,29 - Guelph Central GO,,1,bramp013,429580,1,1,29
06260926-31,20260825,20260825-31-31670,31B - Bramalea GO,,0,bramp012,429595,1,1,31B
06260926-33,20260825,20260825-33-33411,33 - U of Guelph,,1,bramp012,429611,1,1,33
06260926-36,20260825,20260825-36-36300,36B - York Mills Term,,0,bramp012,429619,1,1,36B
06260926-31,20260825,20260825-31-31570,31B - Bramalea GO,,0,bramp011,429595,1,1,31B
06260926-33,20260825,20260825-33-33371,33 - U of Guelph,,1,bramp011,429611,1,1,33
06260926-36,20260825,20260825-36-36280,36B - York Mills Term,,0,bramp011,429619,1,1,36B
06260926-33,20260825,20260825-33-33170,33B - York Mills Term,,0,bramp011,429610,1,1,33B
06260926-36,20260825,20260825-36-36160,36B - York Mills Term,,0,bramp010,429619,1,1,36B
06260926-38,20260825,20260825-38-38631,38 - Bolton,,0,bramp009,429627,1,1,38
06260926-29,20260825,20260825-29-29480,29 - Kipling Bus Terminal,,0,bramp009,429579,1,1,29
06260926-29,20260825,20260825-29-29331,29 - Guelph Central GO,,1,bramp009,429580,1,1,29
06260926-33,20260825,20260825-33-33202,33E - York Mills Term,,0,bramp009,429612,1,1,33E
06260926-33,20260825,20260825-33-33490,33F - Mount Pleasant GO,,0,bramp008,429608,1,1,33F
06260926-33,20260825,20260825-33-33291,33 - U of Guelph,,1,bramp008,429611,1,1,33
06260926-33,20260825,20260825-33-33160,33B - York Mills Term,,0,bramp008,429610,1,1,33B
06260926-32,20260825,20260825-32-32260,32 - Finch Terminal,,0,bramp007,429603,1,1,32
06260926-37,20260825,20260825-37-37061,37A - Orangeville Mall,,0,bramp007,429621,1,1,37A
06260926-33,20260825,20260825-33-33550,33F - Mount Pleasant GO,,0,bramp006,429608,1,1,33F
06260926-48,20260825,20260825-48-48351,48 - U of Guelph,,1,bramp006,429657,1,1,48
06260926-48,20260825,20260825-48-48300,48 - Hwy. 407 Bus Term,,0,bramp006,429656,1,1,48
06260926-31,20260825,20260825-31-31091,31M - U of Guelph,,1,bramp006,429592,1,1,31M
06260926-32,20260825,20260825-32-32301,32 - Trinity Common,,1,bramp005,429604,1,1,32
06260926-30,20260825,20260825-30-30280,30 - Hwy. 407 Bus Term,,0,bramp005,429585,1,1,30
06260926-30,20260825,20260825-30-30193,30A - U of Waterloo,,1,bramp005,429581,1,1,30A
06260926-37,20260825,20260825-37-37200,37 - Brampton Term,,1,bramp005,429623,1,1,37
06260926-94,20260825,20260825-94-94330,94 - Square One,,1,bramp004,430189,1,1,94
06260926-41,20260825,20260825-41-41182,41A - Pickering GO,,0,bramp004,429640,1,1,41A
06260926-19,20260825,20260825-19-19131,19 - Square One,,1,bramp004,429546,1,1,19
06260926-32,20260825,20260825-32-32080,32 - Finch Terminal,,0,bramp004,429603,1,1,32
06260926-37,20260825,20260825-37-37270,37 - Brampton Term,,1,bramp003,429623,1,1,37
06260926-37,20260825,20260825-37-37031,37A - Orangeville Mall,,0,bramp003,429621,1,1,37A
06260926-21,20260825,20260825-21-21240,21C - Union Station,,0,bramp002,429549,1,1,21C
06260926-36,20260825,20260825-36-36130,36B - York Mills Term,,0,bramp002,429619,1,1,36B
06260926-36,20260825,20260825-36-36061,36B - Bramalea Term,,1,bramp002,429620,1,1,36B
06260926-36,20260825,20260825-36-36040,36B - York Mills Term,,0,bramp002,429619,1,1,36B
06260926-32,20260825,20260825-32-32140,32 - Finch Terminal,,0,bramp001,429603,1,1,32
06260926-37,20260825,20260825-37-37150,37 - Brampton Term,,1,bramp001,429623,1,1,37
06260926-21,20260824,20260824-21-21351,21C - Square One,,1,DDS21003,429547,1,1,21C
06260926-21,20260824,20260824-21-21270,21C - Union Station,,0,DDS21003,429549,1,1,21C
06260926-27,20260824,20260824-27-27130,27F - Finch Terminal,,0,DDS21003,429572,1,1,27F
06260926-17,20260824,20260824-17-17071,17 - U of Waterloo,,0,DDS21002,429531,1,1,17
06260926-33,20260824,20260824-33-33400,33F - Mount Pleasant GO,,0,DDS21001,429608,1,1,33F
06260926-29,20260824,20260824-29-29181,29 - Guelph Central GO,,1,DDS21001,429580,1,1,29
06260926-29,20260824,20260824-29-29130,29 - Kipling Bus Terminal,,0,DDS21001,429579,1,1,29
06260926-40,20260824,20260824-40-40951,40C - Hamilton GO,,1,DDS11009,429635,1,1,40C
06260926-40,20260824,20260824-40-40860,40C - Unionville GO,,0,DDS11009,429636,1,1,40C
06260926-40,20260824,20260824-40-40791,40 - Hamilton GO,,1,DDS11009,429630,1,1,40
06260926-40,20260824,20260824-40-40650,40 - Richmond Hill Ctr,,0,DDS11009,429629,1,1,40
06260926-11,20260824,20260824-11-11570,11 - Aldershot GO,,0,DDS11008,429515,1,1,11
06260926-11,20260824,20260824-11-11161,11 - Brock University,,1,DDS11008,429514,1,1,11
06260926-15,20260824,20260824-15-15320,15 - Aldershot GO,,0,DDS11008,429524,1,1,15
06260926-17,20260824,20260824-17-17131,17 - U of Waterloo,,0,DDS11007,429531,1,1,17
06260926-40,20260824,20260824-40-40265,40M - Hamilton GO,,1,DDS11006,429634,1,1,40M
06260926-40,20260824,20260824-40-40084,40M - Unionville GO,,0,DDS11006,429633,1,1,40M
06260926-15,20260824,20260824-15-15570,15 - Aldershot GO,,0,DDS11005,429524,1,1,15
06260926-15,20260824,20260824-15-15201,15 - Brantford Term,,1,DDS11005,429523,1,1,15
06260926-15,20260824,20260824-15-15370,15 - Aldershot GO,,0,DDS11005,429524,1,1,15
06260926-15,20260824,20260824-15-15091,15 - Brantford Term,,1,DDS11005,429523,1,1,15
06260926-15,20260824,20260824-15-15220,15 - Aldershot GO,,0,DDS11005,429524,1,1,15
06260926-40,20260824,20260824-40-40201,40 - Hamilton GO,,1,DDS11004,429630,1,1,40
06260926-40,20260824,20260824-40-40060,40 - Richmond Hill Ctr,,0,DDS11004,429629,1,1,40
06260926-18,20260824,20260824-18-18121,18 - Hamilton GO,,1,DDS11003,429534,1,1,18
06260926-16,20260824,20260824-16-16101,16 - Hamilton GO,,1,DDS11003,429528,1,1,16
06260926-16,20260824,20260824-16-16090,16 - Union Station,,0,DDS11003,429529,1,1,16
06260926-40,20260824,20260824-40-40175,40M - Hamilton GO,,1,DDS11002,429634,1,1,40M
06260926-40,20260824,20260824-40-40020,40C - Unionville GO,,0,DDS11002,429636,1,1,40C
06260926-31,20260824,20260824-31-31101,31 - U of Guelph,,1,DDS11001,429598,1,1,31
06260926-18,20260824,20260824-18-18020,18G - Union Station,,0,DDS11001,429537,1,1,18G
06260926-33,20260824,20260824-33-33921,33A - Brampton Term,,1,bramp024,429617,1,1,33A
06260926-94,20260824,20260824-94-94831,94 - Pickering GO,,0,bramp024,430188,1,1,94
06260926-25,20260824,20260824-25-25720,25 - Square One,,0,bramp024,429564,1,1,25
06260926-29,20260824,20260824-29-29621,29 - Guelph Central GO,,1,bramp024,429580,1,1,29
06260926-21,20260824,20260824-21-21865,21A - Milton GO,,1,bramp023,429556,1,1,21A
06260926-21,20260824,20260824-21-21801,21C - Square One,,1,bramp023,429547,1,1,21C
06260926-33,20260824,20260824-33-33701,33B - Mount Pleasant GO,,1,bramp023,429615,1,1,33B
06260926-33,20260824,20260824-33-33552,33B - York Mills Term,,0,bramp023,429610,1,1,33B
06260926-37,20260824,20260824-37-37671,37 - Orangeville,,0,bramp022,429624,1,1,37
06260926-36,20260824,20260824-36-36591,36B - Bramalea Term,,1,bramp022,429620,1,1,36B
06260926-36,20260824,20260824-36-36520,36B - York Mills Term,,0,bramp022,429619,1,1,36B
06260926-33,20260824,20260824-33-33641,33B - Mount Pleasant GO,,1,bramp021,429615,1,1,33B
06260926-36,20260824,20260824-36-36460,36B - York Mills Term,,0,bramp021,429619,1,1,36B
06260926-37,20260824,20260824-37-37822,37B - Brampton Term,,1,bramp020,429625,1,1,37B
06260926-37,20260824,20260824-37-37611,37 - Orangeville,,0,bramp020,429624,1,1,37
06260926-36,20260824,20260824-36-36531,36B - Bramalea Term,,1,bramp020,429620,1,1,36B
06260926-36,20260824,20260824-36-36420,36B - York Mills Term,,0,bramp020,429619,1,1,36B
06260926-38,20260824,20260824-38-38801,38 - Bolton,,0,bramp019,429627,1,1,38
06260926-37,20260824,20260824-37-37610,37C - Bramalea GO,,1,bramp019,429622,1,1,37C
06260926-37,20260824,20260824-37-37371,37 - Orangeville,,0,bramp019,429624,1,1,37
06260926-36,20260824,20260824-36-36691,36B - Bramalea Term,,1,bramp018,429620,1,1,36B
06260926-33,20260824,20260824-33-33610,33A - York Mills Term,,0,bramp018,429614,1,1,33A
06260926-33,20260824,20260824-33-33521,33B - Mount Pleasant GO,,1,bramp018,429615,1,1,33B
06260926-33,20260824,20260824-33-33402,33B - York Mills Term,,0,bramp018,429610,1,1,33B
06260926-21,20260824,20260824-21-21741,21C - Square One,,1,bramp017,429547,1,1,21C
06260926-16,20260824,20260824-16-16710,16 - Union Station,,0,bramp017,429529,1,1,16
06260926-40,20260824,20260824-40-40461,40 - Hamilton GO,,1,bramp017,429630,1,1,40
06260926-27,20260824,20260824-27-27400,27B - Finch Terminal,,0,bramp017,429574,1,1,27B
06260926-32,20260824,20260824-32-32711,32 - Trinity Common,,1,bramp016,429604,1,1,32
06260926-27,20260824,20260824-27-27610,27D - Finch Terminal,,0,bramp016,429575,1,1,27D
06260926-27,20260824,20260824-27-27451,27F - Milton GO,,1,bramp016,429571,1,1,27F
06260926-33,20260824,20260824-33-33362,33B - York Mills Term,,0,bramp016,429610,1,1,33B
06260926-37,20260824,20260824-37-37740,37B - Brampton Term,,1,bramp015,429625,1,1,37B
06260926-37,20260824,20260824-37-37451,37 - Orangeville,,0,bramp015,429624,1,1,37
06260926-33,20260824,20260824-33-33481,33B - Mount Pleasant GO,,1,bramp015,429615,1,1,33B
06260926-36,20260824,20260824-36-36340,36B - York Mills Term,,0,bramp015,429619,1,1,36B
06260926-19,20260824,20260824-19-19661,19 - Square One,,1,bramp014,429546,1,1,19
06260926-19,20260824,20260824-19-19560,19 - Finch Terminal,,0,bramp014,429545,1,1,19
06260926-41,20260824,20260824-41-41435,41C - Square One,,1,bramp014,429638,1,1,41C
06260926-41,20260824,20260824-41-41314,41C - Centennial College,,0,bramp014,429641,1,1,41C
06260926-33,20260824,20260824-33-33681,33E - Georgetown GO,,1,bramp013,429613,1,1,33E
06260926-29,20260824,20260824-29-29540,29 - Kipling Bus Terminal,,0,bramp013,429579,1,1,29
06260926-29,20260824,20260824-29-29371,29 - Guelph Central GO,,1,bramp013,429580,1,1,29
06260926-31,20260824,20260824-31-31670,31B - Bramalea GO,,0,bramp012,429595,1,1,31B
06260926-33,20260824,20260824-33-33411,33 - U of Guelph,,1,bramp012,429611,1,1,33
06260926-36,20260824,20260824-36-36300,36B - York Mills Term,,0,bramp012,429619,1,1,36B
06260926-31,20260824,20260824-31-31570,31B - Bramalea GO,,0,bramp011,429595,1,1,31B
06260926-33,20260824,20260824-33-33371,33 - U of Guelph,,1,bramp011,429611,1,1,33
06260926-36,20260824,20260824-36-36280,36B - York Mills Term,,0,bramp011,429619,1,1,36B
06260926-33,20260824,20260824-33-33170,33B - York Mills Term,,0,bramp011,429610,1,1,33B
06260926-36,20260824,20260824-36-36160,36B - York Mills Term,,0,bramp010,429619,1,1,36B
06260926-38,20260824,20260824-38-38631,38 - Bolton,,0,bramp009,429627,1,1,38
06260926-29,20260824,20260824-29-29480,29 - Kipling Bus Terminal,,0,bramp009,429579,1,1,29
06260926-29,20260824,20260824-29-29331,29 - Guelph Central GO,,1,bramp009,429580,1,1,29
06260926-33,20260824,20260824-33-33202,33E - York Mills Term,,0,bramp009,429612,1,1,33E
06260926-33,20260824,20260824-33-33490,33F - Mount Pleasant GO,,0,bramp008,429608,1,1,33F
06260926-33,20260824,20260824-33-33291,33 - U of Guelph,,1,bramp008,429611,1,1,33
06260926-33,20260824,20260824-33-33160,33B - York Mills Term,,0,bramp008,429610,1,1,33B
06260926-32,20260824,20260824-32-32260,32 - Finch Terminal,,0,bramp007,429603,1,1,32
06260926-37,20260824,20260824-37-37061,37A - Orangeville Mall,,0,bramp007,429621,1,1,37A
06260926-33,20260824,20260824-33-33550,33F - Mount Pleasant GO,,0,bramp006,429608,1,1,33F
06260926-48,20260824,20260824-48-48351,48 - U of Guelph,,1,bramp006,429657,1,1,48
06260926-48,20260824,20260824-48-48300,48 - Hwy. 407 Bus Term,,0,bramp006,429656,1,1,48
06260926-31,20260824,20260824-31-31091,31M - U of Guelph,,1,bramp006,429592,1,1,31M
06260926-32,20260824,20260824-32-32301,32 - Trinity Common,,1,bramp005,429604,1,1,32
06260926-30,20260824,20260824-30-30280,30 - Hwy. 407 Bus Term,,0,bramp005,429585,1,1,30
06260926-30,20260824,20260824-30-30193,30A - U of Waterloo,,1,bramp005,429581,1,1,30A
06260926-37,20260824,20260824-37-37200,37 - Brampton Term,,1,bramp005,429623,1,1,37
06260926-94,20260824,20260824-94-94330,94 - Square One,,1,bramp004,430189,1,1,94
06260926-41,20260824,20260824-41-41182,41A - Pickering GO,,0,bramp004,429640,1,1,41A
06260926-19,20260824,20260824-19-19131,19 - Square One,,1,bramp004,429546,1,1,19
06260926-32,20260824,20260824-32-32080,32 - Finch Terminal,,0,bramp004,429603,1,1,32
06260926-37,20260824,20260824-37-37270,37 - Brampton Term,,1,bramp003,429623,1,1,37
06260926-37,20260824,20260824-37-37031,37A - Orangeville Mall,,0,bramp003,429621,1,1,37A
06260926-21,20260824,20260824-21-21240,21C - Union Station,,0,bramp002,429549,1,1,21C
06260926-36,20260824,20260824-36-36130,36B - York Mills Term,,0,bramp002,429619,1,1,36B
06260926-36,20260824,20260824-36-36061,36B - Bramalea Term,,1,bramp002,429620,1,1,36B
06260926-36,20260824,20260824-36-36040,36B - York Mills Term,,0,bramp002,429619,1,1,36B
06260926-32,20260824,20260824-32-32140,32 - Finch Terminal,,0,bramp001,429603,1,1,32
06260926-37,20260824,20260824-37-37150,37 - Brampton Term,,1,bramp001,429623,1,1,37
06260926-70,20260823,20260823-70-70831,70B - Uxbridge,,0,eggoG004,429687,1,1,70B
06260926-70,20260823,20260823-70-70720,70D - Mount Joy GO,,1,eggoG004,429686,1,1,70D
06260926-70,20260823,20260823-70-70671,70D - Uxbridge,,0,eggoG004,429688,1,1,70D
06260926-40,20260823,20260823-40-40650,40 - Richmond Hill Ctr,,0,eggoG003,429629,1,1,40
06260926-40,20260823,20260823-40-40501,40C - Hamilton GO,,1,eggoG003,429635,1,1,40C
06260926-70,20260823,20260823-70-70420,70D - Mount Joy GO,,1,eggoG003,429686,1,1,70D
06260926-70,20260823,20260823-70-70371,70D - Uxbridge,,0,eggoG003,429688,1,1,70D
06260926-70,20260823,20260823-70-70291,70D - Uxbridge,,0,eggoG003,429688,1,1,70D
06260926-68,20260823,20260823-68-68381,68 - Allandale Waterfront GO,,0,eggoG002,429682,1,1,68
06260926-68,20260823,20260823-68-68241,68 - Allandale Waterfront GO,,0,eggoG002,429682,1,1,68
06260926-68,20260823,20260823-68-68101,68 - Allandale Waterfront GO,,0,eggoG002,429682,1,1,68
06260926-70,20260823,20260823-70-70510,70D - Mount Joy GO,,1,eggoG001,429686,1,1,70D
06260926-70,20260823,20260823-70-70451,70D - Uxbridge,,0,eggoG001,429688,1,1,70D
06260926-19,20260823,20260823-19-19290,19 - Finch Terminal,,0,eggoG001,429545,1,1,19
06260926-19,20260823,20260823-19-19231,19 - Square One,,1,eggoG001,429546,1,1,19
06260926-65,20260823,20260823-65-65190,65E - Union Station,,1,eggoG001,429677,1,1,65E
06260926-90,20260823,20260823-90-90990,90B - DC Oshawa GO,,0,DDS91006,430182,1,1,90B
06260926-94,20260823,20260823-94-94831,94 - Pickering GO,,0,DDS91006,430188,1,1,94
06260926-94,20260823,20260823-94-94710,94 - Square One,,1,DDS91006,430189,1,1,94
06260926-96,20260823,20260823-96-96821,96B - DC Oshawa GO,,0,DDS91005,430191,1,1,96B
06260926-96,20260823,20260823-96-96760,96Z - Finch Terminal,,1,DDS91005,430192,1,1,96Z
06260926-52,20260823,20260823-52-52801,52X - DC Oshawa GO,,0,DDS91005,429662,1,1,52X
06260926-52,20260823,20260823-52-52670,52X - Canadas Wonderland,,1,DDS91005,429663,1,1,52X
06260926-52,20260823,20260823-52-52431,52X - DC Oshawa GO,,0,DDS91004,429662,1,1,52X
06260926-92,20260823,20260823-92-92330,92 - Yorkdale Term,,1,DDS91004,430186,1,1,92
06260926-88,20260823,20260823-88-88171,88 - DC Oshawa GO,,1,DDS91004,430180,1,1,88
06260926-88,20260823,20260823-88-88381,88 - DC Oshawa GO,,1,DDS91003,430180,1,1,88
06260926-88,20260823,20260823-88-88380,88 - Trent U,,0,DDS91003,430178,1,1,88
06260926-90,20260823,20260823-90-90160,90B - DC Oshawa GO,,0,DDS91003,430182,1,1,90B
06260926-90,20260823,20260823-90-90111,90B - Union Station,,1,DDS91003,430183,1,1,90B
06260926-88,20260823,20260823-88-88411,88C - DC Oshawa GO,,1,DDS91002,430177,1,1,88C
06260926-88,20260823,20260823-88-88430,88C - Trent U,,0,DDS91002,430176,1,1,88C
06260926-94,20260823,20260823-94-94251,94 - Pickering GO,,0,DDS91002,430188,1,1,94
06260926-94,20260823,20260823-94-94090,94 - Square One,,1,DDS91002,430189,1,1,94
06260926-96,20260823,20260823-96-96401,96Z - DC Oshawa GO,,0,DDS91001,430193,1,1,96Z
06260926-96,20260823,20260823-96-96340,96Z - Finch Terminal,,1,DDS91001,430192,1,1,96Z
06260926-92,20260823,20260823-92-92231,92 - DC Oshawa GO,,0,DDS91001,430187,1,1,92
06260926-52,20260823,20260823-52-52210,52X - Canadas Wonderland,,1,DDS91001,429663,1,1,52X
06260926-70,20260823,20260823-70-70340,70D - Mount Joy GO,,1,DDS61001,429686,1,1,70D
06260926-71,20260823,20260823-71-71171,71 - Uxbridge,,0,DDS61001,429694,1,1,71
06260926-71,20260823,20260823-71-71140,71 - Union Station,,1,DDS61001,429693,1,1,71
06260926-40,20260823,20260823-40-40300,40 - Richmond Hill Ctr,,0,DDS51002,429629,1,1,40
06260926-40,20260823,20260823-40-40171,40 - Hamilton GO,,1,DDS51002,429630,1,1,40
06260926-19,20260823,20260823-19-19080,19 - Finch Terminal,,0,DDS51002,429545,1,1,19
06260926-92,20260823,20260823-92-92450,92 - Yorkdale Term,,1,DDS51001,430186,1,1,92
06260926-96,20260823,20260823-96-96361,96Z - DC Oshawa GO,,0,DDS51001,430193,1,1,96Z
06260926-19,20260823,20260823-19-19250,19 - Finch Terminal,,0,DDS51001,429545,1,1,19
06260926-19,20260823,20260823-19-19181,19 - Square One,,1,DDS51001,429546,1,1,19
06260926-96,20260823,20260823-96-96100,96B - Finch Terminal,,1,DDS51001,430190,1,1,96B
06260926-19,20260823,20260823-19-19860,19 - Finch Terminal,,0,DDS32003,429545,1,1,19
06260926-19,20260823,20260823-19-19811,19 - Square One,,1,DDS32003,429546,1,1,19
06260926-19,20260823,20260823-19-19750,19 - Finch Terminal,,0,DDS32003,429545,1,1,19
06260926-21,20260823,20260823-21-21581,21C - Square One,,1,DDS32003,429547,1,1,21C
06260926-21,20260823,20260823-21-21500,21C - Union Station,,0,DDS32003,429549,1,1,21C
06260926-33,20260823,20260823-33-33331,33G - Georgetown GO,,1,DDS32002,429607,1,1,33G
06260926-19,20260823,20260823-19-19271,19 - Square One,,1,DDS32002,429546,1,1,19
06260926-19,20260823,20260823-19-19200,19 - Finch Terminal,,0,DDS32002,429545,1,1,19
06260926-29,20260823,20260823-29-29360,29 - Kipling Bus Terminal,,0,DDS32001,429579,1,1,29
06260926-29,20260823,20260823-29-29211,29 - Guelph Central GO,,1,DDS32001,429580,1,1,29
06260926-31,20260823,20260823-31-31040,31F - Union Station,,0,DDS32001,429596,1,1,31F
06260926-27,20260823,20260823-27-27511,27B - Meadowvale GO,,1,DDS31003,429578,1,1,27B
06260926-27,20260823,20260823-27-27440,27B - Finch Terminal,,0,DDS31003,429574,1,1,27B
06260926-27,20260823,20260823-27-27381,27B - Meadowvale GO,,1,DDS31003,429578,1,1,27B
06260926-27,20260823,20260823-27-27320,27B - Finch Terminal,,0,DDS31003,429574,1,1,27B
06260926-27,20260823,20260823-27-27261,27B - Meadowvale GO,,1,DDS31003,429578,1,1,27B
06260926-27,20260823,20260823-27-27190,27B - Finch Terminal,,0,DDS31003,429574,1,1,27B
06260926-27,20260823,20260823-27-27461,27B - Meadowvale GO,,1,DDS31002,429578,1,1,27B
06260926-27,20260823,20260823-27-27400,27B - Finch Terminal,,0,DDS31002,429574,1,1,27B
06260926-27,20260823,20260823-27-27341,27B - Meadowvale GO,,1,DDS31002,429578,1,1,27B
06260926-27,20260823,20260823-27-27280,27B - Finch Terminal,,0,DDS31002,429574,1,1,27B
